Z daughter, A daughter, element daughter, Z parent, A parent, element parent, daughter level idx, independent thermal fy, unc, independent fast fy, unc, independent 14MeV fy, unc,Extraction_date
37,83,Rb,94,241,Pu,2,0.000000000001507,0.00000000000054536,,,,,2024-11-18
37,84,Rb,94,241,Pu,0,0.000000000085588,0.000000000031885,0.000000000026897,0.0000000000097321,,,2024-11-18
37,84,Rb,94,241,Pu,2,0.00000000015395,0.000000000057355,0.000000000056427,0.000000000020417,,,2024-11-18
37,85,Rb,94,241,Pu,0,0.000000013902,0.0000000056186,0.0000000057734,0.0000000021117,,,2024-11-18
37,86,Rb,94,241,Pu,0,0.00000016064,0.000000063503,0.000000069292,0.000000025305,,,2024-11-18
37,86,Rb,94,241,Pu,2,0.00000028895,0.00000011423,0.00000014537,0.000000053086,,,2024-11-18
37,87,Rb,94,241,Pu,0,0.00001087,0.0000038857,0.0000056325,0.0000020411,,,2024-11-18
37,88,Rb,94,241,Pu,0,0.00010877,0.000037904,0.000065403,0.000023483,,,2024-11-18
37,89,Rb,94,241,Pu,0,0.0007886,0.00028997,0.00067297,0.00023725,,,2024-11-18
37,90,Rb,94,241,Pu,0,0.00024421,0.000087755,0.00019489,0.000066942,,,2024-11-18
37,90,Rb,94,241,Pu,-2,0.0021689,0.00077938,0.0019827,0.00068102,,,2024-11-18
37,91,Rb,94,241,Pu,0,0.0067002,0.0017179,0.0069832,0.0017282,,,2024-11-18
37,92,Rb,94,241,Pu,0,0.011475,0.0020121,0.012543,0.0020672,,,2024-11-18
37,93,Rb,94,241,Pu,0,0.016699,0.002625,0.019223,0.0025652,,,2024-11-18
37,94,Rb,94,241,Pu,0,0.010214,0.0025204,0.013885,0.0028477,,,2024-11-18
37,95,Rb,94,241,Pu,0,0.0050768,0.0015524,0.0075915,0.0020754,,,2024-11-18
37,96,Rb,94,241,Pu,0,0.00056615,0.00020695,0.00096535,0.00033386,,,2024-11-18
37,96,Rb,94,241,Pu,-2,0.00056615,0.00020695,0.00096535,0.00033386,,,2024-11-18
37,97,Rb,94,241,Pu,0,0.0002442,0.000088222,0.00043701,0.0001528,,,2024-11-18
37,98,Rb,94,241,Pu,0,0.000011823,0.0000043239,0.000024235,0.000008705,,,2024-11-18
37,98,Rb,94,241,Pu,5,0.000011823,0.0000043239,0.000024235,0.000008705,,,2024-11-18
37,99,Rb,94,241,Pu,0,0.0000019599,0.00000071217,0.0000033172,0.0000017559,,,2024-11-18
37,100,Rb,94,241,Pu,0,0.000000065605,0.000000026063,0.00000019568,0.000000070808,,,2024-11-18
37,101,Rb,94,241,Pu,0,0.0000000019919,0.00000000076295,0.0000000063536,0.0000000023251,,,2024-11-18
37,102,Rb,94,241,Pu,0,0.000000000029484,0.000000000010905,0.00000000010499,0.000000000037668,,,2024-11-18
38,84,Sr,94,241,Pu,0,0,0,0,0,,,2024-11-18
38,86,Sr,94,241,Pu,0,0.000000000082771,0.000000000032719,0.000000000022933,0.000000000008375,,,2024-11-18
38,87,Sr,94,241,Pu,0,0.0000000048637,0.0000000017377,0.0000000015096,0.00000000054721,,,2024-11-18
38,87,Sr,94,241,Pu,1,0.0000000011246,0.0000000004018,0.00000000030396,0.00000000011018,,,2024-11-18
38,88,Sr,94,241,Pu,0,0.00000027936,0.000000097212,0.000000098604,0.000000035493,,,2024-11-18
38,89,Sr,94,241,Pu,0,0.0000060771,0.0000022322,0.0000030125,0.0000010664,,,2024-11-18
38,90,Sr,94,241,Pu,0,0.000081898,0.00003086,0.00004293,0.000015819,,,2024-11-18
38,91,Sr,94,241,Pu,0,0.00061274,0.00022854,0.00037241,0.00013435,,,2024-11-18
38,92,Sr,94,241,Pu,0,0.0034542,0.0011967,0.0024606,0.00085161,,,2024-11-18
38,93,Sr,94,241,Pu,0,0.0093198,0.0025285,0.0074616,0.0022922,,,2024-11-18
38,94,Sr,94,241,Pu,0,0.01988,0.0028283,0.017756,0.0029966,,,2024-11-18
38,95,Sr,94,241,Pu,0,0.026998,0.003162,0.024881,0.0031938,,,2024-11-18
38,96,Sr,94,241,Pu,0,0.026703,0.0038226,0.02816,0.0038503,,,2024-11-18
38,97,Sr,94,241,Pu,0,0.014297,0.0033438,0.015928,0.0035079,,,2024-11-18
38,98,Sr,94,241,Pu,0,0.0053521,0.0016441,0.0068669,0.001985,,,2024-11-18
38,99,Sr,94,241,Pu,0,0.0011039,0.00038657,0.0011622,0.00058086,,,2024-11-18
38,100,Sr,94,241,Pu,0,0.0001573,0.0000621,0.00028537,0.00010215,,,2024-11-18
38,101,Sr,94,241,Pu,0,0.000013191,0.0000050498,0.000025431,0.0000092958,,,2024-11-18
38,102,Sr,94,241,Pu,0,0.00000087583,0.00000032392,0.0000018799,0.00000067439,,,2024-11-18
38,103,Sr,94,241,Pu,0,0.000000025908,0.0000000096114,0.000000052343,0.000000026719,,,2024-11-18
38,104,Sr,94,241,Pu,0,0.0000000005633,0.00000000020621,0.0000000015766,0.00000000056029,,,2024-11-18
38,105,Sr,94,241,Pu,0,0.0000000000054272,0.0000000000020826,0.000000000017904,0.0000000000072013,,,2024-11-18
39,88,Y,94,241,Pu,0,0.0000000000070684,0.0000000000024597,0.0000000000019314,0.00000000000069525,,,2024-11-18
39,88,Y,94,241,Pu,-2,0.0000000000052096,0.0000000000018128,0.00000000000171,0.00000000000061555,,,2024-11-18
39,89,Y,94,241,Pu,0,0.00000000024512,0.000000000090024,0.000000000091867,0.000000000032521,,,2024-11-18
39,89,Y,94,241,Pu,1,0.0000000010601,0.00000000038934,0.00000000045626,0.00000000016152,,,2024-11-18
39,90,Y,94,241,Pu,0,0.000000020878,0.0000000078604,0.000000008433,0.0000000031084,,,2024-11-18
39,90,Y,94,241,Pu,-2,0.000000029626,0.000000011154,0.000000014103,0.0000000051983,,,2024-11-18
39,91,Y,94,241,Pu,0,0.00000032859,0.00000012245,0.00000015145,0.00000005482,,,2024-11-18
39,91,Y,94,241,Pu,1,0.0000014211,0.00000052959,0.00000075217,0.00000027227,,,2024-11-18
39,92,Y,94,241,Pu,0,0.000030062,0.000010879,0.00001781,0.0000063602,,,2024-11-18
39,93,Y,94,241,Pu,0,0.000049318,0.000018153,0.000029657,0.000010875,,,2024-11-18
39,93,Y,94,241,Pu,2,0.00032261,0.00011875,0.00022274,0.000081682,,,2024-11-18
39,94,Y,94,241,Pu,0,0.0017864,0.00068395,0.0014439,0.00051235,,,2024-11-18
39,95,Y,94,241,Pu,0,0.0071082,0.0024794,0.0062066,0.0021489,,,2024-11-18
39,96,Y,94,241,Pu,0,0.004666,0.0013233,0.0040947,0.0011928,,,2024-11-18
39,96,Y,94,241,Pu,5,0.008393,0.0023802,0.0085903,0.0025024,,,2024-11-18
39,97,Y,94,241,Pu,0,0.0048779,0.00075544,0.0043331,0.00066204,,,2024-11-18
39,97,Y,94,241,Pu,1,0.016626,0.0025749,0.016017,0.0024471,,,2024-11-18
39,97,Y,94,241,Pu,29,0.0044675,0.00069189,0.0055043,0.00084098,,,2024-11-18
39,98,Y,94,241,Pu,0,0.0050682,0.00086424,0.0051396,0.00074402,,,2024-11-18
39,98,Y,94,241,Pu,2,0.021315,0.0036347,0.024916,0.003607,,,2024-11-18
39,99,Y,94,241,Pu,0,0.022875,0.0046914,0.023115,0.0063101,,,2024-11-18
39,100,Y,94,241,Pu,0,0.003907,0.0012807,0.006611,0.0017521,,,2024-11-18
39,100,Y,94,241,Pu,4,0.003907,0.0012807,0.006611,0.0017521,,,2024-11-18
39,101,Y,94,241,Pu,0,0.0025965,0.00092717,0.0045647,0.0014737,,,2024-11-18
39,102,Y,94,241,Pu,0,0.00022438,0.000081885,0.00042607,0.00014892,,,2024-11-18
39,102,Y,94,241,Pu,-2,0.00022438,0.000081885,0.00042607,0.00014892,,,2024-11-18
39,103,Y,94,241,Pu,0,0.000058505,0.000021663,0.00010347,0.000052597,,,2024-11-18
39,104,Y,94,241,Pu,0,0.0000035987,0.0000013173,0.000008777,0.0000031181,,,2024-11-18
39,105,Y,94,241,Pu,0,0.00000016086,0.000000061729,0.00000046213,0.00000018588,,,2024-11-18
39,106,Y,94,241,Pu,0,0.0000000021742,0.00000000089683,0.0000000064396,0.0000000024055,,,2024-11-18
39,107,Y,94,241,Pu,0,0.000000000023718,0.0000000000088152,0.000000000073922,0.000000000027586,,,2024-11-18
40,90,Zr,94,241,Pu,0,0.00000000000049122,0.00000000000018494,0,0,,,2024-11-18
40,90,Zr,94,241,Pu,-2,0.0000000000020659,0.0000000000007778,,,,,2024-11-18
40,91,Zr,94,241,Pu,0,0.00000000026387,0.000000000098333,0.00000000008057,0.000000000029164,,,2024-11-18
40,92,Zr,94,241,Pu,0,0.00000002177,0.0000000078761,0.0000000076868,0.0000000027447,,,2024-11-18
40,93,Zr,94,241,Pu,0,0.00000081381,0.00000029909,0.00000033181,0.00000012154,,,2024-11-18
40,94,Zr,94,241,Pu,0,0.000017499,0.0000066927,0.0000085466,0.0000030322,,,2024-11-18
40,95,Zr,94,241,Pu,0,0.00020039,0.000075306,0.00010764,0.000039101,,,2024-11-18
40,96,Zr,94,241,Pu,0,0.0014591,0.00056337,0.00091072,0.00034211,,,2024-11-18
40,97,Zr,94,241,Pu,0,0.0057915,0.0020573,0.0038495,0.0013757,,,2024-11-18
40,98,Zr,94,241,Pu,0,0.016352,0.0043125,0.011996,0.0037824,,,2024-11-18
40,99,Zr,94,241,Pu,0,0.029698,0.0049327,0.015717,0.0070198,,,2024-11-18
40,100,Zr,94,241,Pu,0,0.041896,0.0043594,0.041215,0.0047946,,,2024-11-18
40,101,Zr,94,241,Pu,0,0.036975,0.00545,0.039716,0.0056844,,,2024-11-18
40,102,Zr,94,241,Pu,0,0.025893,0.0052132,0.031244,0.005779,,,2024-11-18
40,103,Zr,94,241,Pu,0,0.0081279,0.0025178,0.009281,0.0038911,,,2024-11-18
40,104,Zr,94,241,Pu,0,0.0020208,0.00070463,0.0030719,0.0010146,,,2024-11-18
40,105,Zr,94,241,Pu,0,0.00024651,0.000093956,0.00043364,0.00017284,,,2024-11-18
40,106,Zr,94,241,Pu,0,0.000016782,0.0000069186,0.000030438,0.000011359,,,2024-11-18
40,107,Zr,94,241,Pu,0,0.00000059507,0.00000022117,0.0000011405,0.0000004256,,,2024-11-18
40,108,Zr,94,241,Pu,0,0.0000000093805,0.0000000035245,0.000000016854,0.0000000068423,,,2024-11-18
40,109,Zr,94,241,Pu,0,0.000000000067909,0.000000000025966,0.00000000011017,0.00000000005292,,,2024-11-18
41,93,Nb,94,241,Pu,0,0.000000000039466,0.000000000014504,0.000000000014146,0.0000000000051814,,,2024-11-18
41,93,Nb,94,241,Pu,1,0.0000000000091254,0.0000000000033537,0.0000000000028482,0.0000000000010432,,,2024-11-18
41,94,Nb,94,241,Pu,0,0.0000000017708,0.00000000067705,0.00000000079558,0.00000000028222,,,2024-11-18
41,94,Nb,94,241,Pu,1,0.0000000012479,0.00000000047715,0.00000000047572,0.00000000016876,,,2024-11-18
41,95,Nb,94,241,Pu,0,0.00000012987,0.000000048737,0.000000062013,0.000000022501,,,2024-11-18
41,95,Nb,94,241,Pu,1,0.000000030029,0.000000011269,0.000000012486,0.0000000045304,,,2024-11-18
41,96,Nb,94,241,Pu,0,0.0000032764,0.0000012596,0.0000017748,0.00000066195,,,2024-11-18
41,97,Nb,94,241,Pu,0,0.000046491,0.000017002,0.000027531,0.0000098115,,,2024-11-18
41,97,Nb,94,241,Pu,1,0.00001075,0.0000039312,0.0000055432,0.0000019755,,,2024-11-18
41,98,Nb,94,241,Pu,0,0.00010858,0.000039809,0.000064775,0.000023377,,,2024-11-18
41,98,Nb,94,241,Pu,1,0.00032766,0.00012013,0.0002257,0.000081453,,,2024-11-18
41,99,Nb,94,241,Pu,0,0.00228,0.00082893,0.0012638,0.00069158,,,2024-11-18
41,99,Nb,94,241,Pu,1,0.00052719,0.00019167,0.00025447,0.00013925,,,2024-11-18
41,100,Nb,94,241,Pu,0,0.0014319,0.00054933,0.0012057,0.00043401,,,2024-11-18
41,100,Nb,94,241,Pu,4,0.006022,0.0023103,0.0058452,0.0021041,,,2024-11-18
41,101,Nb,94,241,Pu,0,0.018898,0.0052624,0.018187,0.0053581,,,2024-11-18
41,102,Nb,94,241,Pu,0,0.01458,0.0028099,0.01509,0.0030191,,,2024-11-18
41,102,Nb,94,241,Pu,1,0.01458,0.0028099,0.01509,0.0030191,,,2024-11-18
41,103,Nb,94,241,Pu,0,0.039638,0.0057631,0.038774,0.010706,,,2024-11-18
41,104,Nb,94,241,Pu,0,0.012823,0.0028033,0.017839,0.0031829,,,2024-11-18
41,104,Nb,94,241,Pu,4,0.012823,0.0028033,0.017839,0.0031829,,,2024-11-18
41,105,Nb,94,241,Pu,0,0.012623,0.0037821,0.020442,0.0063709,,,2024-11-18
41,106,Nb,94,241,Pu,0,0.0023959,0.00093607,0.0039373,0.0013503,,,2024-11-18
41,107,Nb,94,241,Pu,0,0.00040855,0.00015023,0.00070095,0.00025851,,,2024-11-18
41,108,Nb,94,241,Pu,0,0.000022076,0.0000082884,0.000035659,0.000014463,,,2024-11-18
41,109,Nb,94,241,Pu,0,0.00000080101,0.00000030626,0.0000011714,0.00000056267,,,2024-11-18
41,110,Nb,94,241,Pu,0,0.0000000000036357,0.0000000000014253,0.0000000000021028,0.0000000000012357,,,2024-11-18
41,113,Nb,94,241,Pu,0,0.00000000003716,0.000000000034222,0.000000000036787,0.000000000019263,,,2024-11-18
42,94,Mo,94,241,Pu,0,0,0,0,0,,,2024-11-18
42,95,Mo,94,241,Pu,0,0.0000000000065732,0.0000000000024667,0.0000000000018328,0.000000000000665,,,2024-11-18
42,96,Mo,94,241,Pu,0,0.00000000061457,0.00000000023626,0.00000000020005,0.000000000074609,,,2024-11-18
42,97,Mo,94,241,Pu,0,0.000000029935,0.000000010942,0.000000010434,0.000000003717,,,2024-11-18
42,98,Mo,94,241,Pu,0,0.0000010011,0.0000003666,0.00000040424,0.00000014554,,,2024-11-18
42,99,Mo,94,241,Pu,0,0.0000177,0.0000064334,0.0000059302,0.0000031406,,,2024-11-18
42,100,Mo,94,241,Pu,0,0.00020178,0.000080248,0.00011933,0.000043227,,,2024-11-18
42,101,Mo,94,241,Pu,0,0.0013207,0.0005065,0.00083521,0.00030683,,,2024-11-18
42,102,Mo,94,241,Pu,0,0.0067498,0.002421,0.00476,0.0017113,,,2024-11-18
42,103,Mo,94,241,Pu,0,0.017113,0.005075,0.0108,0.005722,,,2024-11-18
42,104,Mo,94,241,Pu,0,0.036833,0.0058596,0.031002,0.0064303,,,2024-11-18
42,105,Mo,94,241,Pu,0,0.044892,0.005336,0.044008,0.010653,,,2024-11-18
42,106,Mo,94,241,Pu,0,0.040193,0.0053504,0.040936,0.005202,,,2024-11-18
42,107,Mo,94,241,Pu,0,0.018962,0.004458,0.020272,0.0058234,,,2024-11-18
42,108,Mo,94,241,Pu,0,0.0048583,0.0016032,0.0049858,0.0018393,,,2024-11-18
42,109,Mo,94,241,Pu,0,0.00050319,0.00018924,0.00046858,0.00022093,,,2024-11-18
42,110,Mo,94,241,Pu,0,0.0000023413,0.00000091777,0.0000011276,0.00000066259,,,2024-11-18
42,111,Mo,94,241,Pu,0,0.00000050481,0.00000020193,0.00000069041,0.00000035791,,,2024-11-18
42,112,Mo,94,241,Pu,0,0.00000021515,0.000000088228,0.00000047704,0.00000023681,,,2024-11-18
42,113,Mo,94,241,Pu,0,0.00000026023,0.00000023964,0.00000026771,0.00000014017,,,2024-11-18
42,114,Mo,94,241,Pu,0,0.0000000076831,0.0000000062526,0.0000000040338,0.0000000021275,,,2024-11-18
42,115,Mo,94,241,Pu,0,0.00000000010863,0.00000000007539,0.000000000034362,0.000000000017561,,,2024-11-18
43,98,Tc,94,241,Pu,0,0.000000000039208,0.000000000014357,0.000000000013685,0.0000000000049274,,,2024-11-18
43,99,Tc,94,241,Pu,0,0.0000000025198,0.00000000091576,0.00000000075061,0.00000000039744,,,2024-11-18
43,99,Tc,94,241,Pu,2,0.00000000058263,0.00000000021174,0.00000000015113,0.000000000080022,,,2024-11-18
43,100,Tc,94,241,Pu,0,0.000000098191,0.000000039008,0.000000050567,0.000000018299,,,2024-11-18
43,101,Tc,94,241,Pu,0,0.0000028201,0.0000010802,0.0000015577,0.00000057003,,,2024-11-18
43,102,Tc,94,241,Pu,0,0.000020095,0.000007434,0.000012404,0.000004451,,,2024-11-18
43,102,Tc,94,241,Pu,1,0.000020095,0.000007434,0.000012404,0.000004451,,,2024-11-18
43,103,Tc,94,241,Pu,0,0.00043485,0.00016149,0.00025317,0.00012981,,,2024-11-18
43,104,Tc,94,241,Pu,0,0.002207,0.00080703,0.0017771,0.00063363,,,2024-11-18
43,105,Tc,94,241,Pu,0,0.008549,0.0031071,0.008122,0.0033195,,,2024-11-18
43,106,Tc,94,241,Pu,0,0.015907,0.0050341,0.015681,0.0047221,,,2024-11-18
43,107,Tc,94,241,Pu,0,0.030574,0.0049224,0.031933,0.0076761,,,2024-11-18
43,108,Tc,94,241,Pu,0,0.024146,0.0037718,0.024077,0.0061952,,,2024-11-18
43,109,Tc,94,241,Pu,0,0.010644,0.0027197,0.010186,0.0035162,,,2024-11-18
43,110,Tc,94,241,Pu,0,0.0018982,0.00070058,0.0011377,0.0006206,,,2024-11-18
43,111,Tc,94,241,Pu,0,0.00051038,0.00019168,0.0008549,0.00041578,,,2024-11-18
43,112,Tc,94,241,Pu,0,0.00017061,0.000066291,0.00045821,0.00021663,,,2024-11-18
43,113,Tc,94,241,Pu,0,0.000051962,0.000047146,0.000079918,0.000040978,,,2024-11-18
43,114,Tc,94,241,Pu,0,0.0000054158,0.0000044016,0.0000042186,0.0000022208,,,2024-11-18
43,115,Tc,94,241,Pu,0,0.00000040105,0.0000002783,0.00000018688,0.000000095496,,,2024-11-18
43,116,Tc,94,241,Pu,0,0.00000001581,0.0000000097992,0.0000000051636,0.0000000025691,,,2024-11-18
43,117,Tc,94,241,Pu,0,0.00000000039329,0.00000000022592,0.000000000099469,0.000000000048553,,,2024-11-18
43,118,Tc,94,241,Pu,0,0.0000000000043644,0.0000000000023551,,,,,2024-11-18
44,99,Ru,94,241,Pu,0,0,0,0,0,,,2024-11-18
44,100,Ru,94,241,Pu,0,0.0000000000031996,0.0000000000012711,0.0000000000010842,0.00000000000039234,,,2024-11-18
44,101,Ru,94,241,Pu,0,0.00000000029176,0.00000000011175,0.00000000010637,0.000000000038927,,,2024-11-18
44,102,Ru,94,241,Pu,0,0.000000016511,0.0000000061066,0.0000000067534,0.0000000024229,,,2024-11-18
44,103,Ru,94,241,Pu,0,0.00000016484,0.000000061152,0.000000057518,0.000000029361,,,2024-11-18
44,103,Ru,94,241,Pu,5,0.00000039794,0.00000014763,0.00000016093,0.000000082149,,,2024-11-18
44,104,Ru,94,241,Pu,0,0.000011215,0.000004106,0.0000060661,0.0000021559,,,2024-11-18
44,105,Ru,94,241,Pu,0,0.00013755,0.000052812,0.000088345,0.000035585,,,2024-11-18
44,106,Ru,94,241,Pu,0,0.0010479,0.00043245,0.00071302,0.00026748,,,2024-11-18
44,107,Ru,94,241,Pu,0,0.0054158,0.0018983,0.0039892,0.0015025,,,2024-11-18
44,108,Ru,94,241,Pu,0,0.014028,0.00344,0.0099813,0.003568,,,2024-11-18
44,109,Ru,94,241,Pu,0,0.01632,0.002891,0.011508,0.0037927,,,2024-11-18
44,110,Ru,94,241,Pu,0,0.0159,0.0013374,0.010793,0.0032451,,,2024-11-18
44,111,Ru,94,241,Pu,0,0.0040396,0.00039502,0.0067018,0.0020012,,,2024-11-18
44,112,Ru,94,241,Pu,0,0.0015263,0.00018156,0.0039061,0.0011637,,,2024-11-18
44,113,Ru,94,241,Pu,0,0.00031888,0.00023185,0.00061005,0.00023057,,,2024-11-18
44,113,Ru,94,241,Pu,-2,0.00031888,0.00023185,0.00061005,0.00023057,,,2024-11-18
44,114,Ru,94,241,Pu,0,0.00029641,0.00022291,0.00027151,0.00012726,,,2024-11-18
44,115,Ru,94,241,Pu,0,0.000075664,0.000051388,0.000039536,0.000019677,,,2024-11-18
44,116,Ru,94,241,Pu,0,0.0000118,0.0000072814,0.0000042379,0.0000020996,,,2024-11-18
44,117,Ru,94,241,Pu,0,0.00000097449,0.00000055951,0.00000026785,0.00000013069,,,2024-11-18
44,118,Ru,94,241,Pu,0,0.000000046221,0.000000024941,0.000000010647,0.0000000051105,,,2024-11-18
44,119,Ru,94,241,Pu,0,0.0000000013996,0.00000000074223,0.00000000028637,0.0000000001377,,,2024-11-18
44,120,Ru,94,241,Pu,0,0.00000000011732,0.000000000055863,0.00000000001928,0.0000000000089179,,,2024-11-18
45,103,Rh,94,241,Pu,0,0.0000000000033314,0.0000000000012359,0.00000000000082903,0.00000000000042318,,,2024-11-18
45,103,Rh,94,241,Pu,1,0.000000000021793,0.0000000000080848,0.0000000000062266,0.0000000000031783,,,2024-11-18
45,104,Rh,94,241,Pu,0,0.00000000044951,0.00000000016456,0.00000000015825,0.000000000056238,,,2024-11-18
45,104,Rh,94,241,Pu,3,0.0000000013565,0.0000000004966,0.00000000055141,0.00000000019595,,,2024-11-18
45,105,Rh,94,241,Pu,0,0.000000069515,0.000000026675,0.000000033186,0.000000013348,,,2024-11-18
45,105,Rh,94,241,Pu,1,0.000000010627,0.0000000040779,0.0000000044185,0.0000000017772,,,2024-11-18
45,106,Rh,94,241,Pu,0,0.00000072724,0.00000029995,0.00000032793,0.00000012252,,,2024-11-18
45,106,Rh,94,241,Pu,1,0.0000017034,0.00000070255,0.00000089387,0.00000033397,,,2024-11-18
45,107,Rh,94,241,Pu,0,0.00004975,0.00001845,0.000027216,0.000010185,,,2024-11-18
45,108,Rh,94,241,Pu,0,0.00013319,0.000048501,0.000061178,0.000025616,,,2024-11-18
45,108,Rh,94,241,Pu,-2,0.00040192,0.00014636,0.00021316,0.000089254,,,2024-11-18
45,109,Rh,94,241,Pu,0,0.0021848,0.00069158,0.00086144,0.00046257,,,2024-11-18
45,110,Rh,94,241,Pu,0,0.000065125,0.000020102,0.000021743,0.000014681,,,2024-11-18
45,111,Rh,94,241,Pu,0,0.00055977,0.00020462,0.00072943,0.0003995,,,2024-11-18
45,112,Rh,94,241,Pu,0,0.00010255,0.000039122,0.00023189,0.00011666,,,2024-11-18
45,112,Rh,94,241,Pu,-2,0.00010255,0.000039122,0.00023189,0.00011666,,,2024-11-18
45,113,Rh,94,241,Pu,0,0.00056869,0.00039951,0.00098956,0.00043228,,,2024-11-18
45,114,Rh,94,241,Pu,0,0.00043289,0.00023166,0.00042101,0.00015443,,,2024-11-18
45,114,Rh,94,241,Pu,5,0.00043289,0.00023166,0.00042101,0.00015443,,,2024-11-18
45,115,Rh,94,241,Pu,0,0.00069932,0.00034458,0.00042251,0.00016125,,,2024-11-18
45,116,Rh,94,241,Pu,0,0.00010017,0.000052306,0.000037812,0.000016373,,,2024-11-18
45,116,Rh,94,241,Pu,1,0.00023462,0.00012251,0.00010307,0.000044629,,,2024-11-18
45,117,Rh,94,241,Pu,0,0.000093027,0.000050512,0.00003001,0.000014018,,,2024-11-18
45,118,Rh,94,241,Pu,0,0.000015652,0.0000083426,0.0000042086,0.0000020015,,,2024-11-18
45,119,Rh,94,241,Pu,0,0.0000017484,0.00000092569,0.00000041346,0.00000019858,,,2024-11-18
45,120,Rh,94,241,Pu,0,0.00000037792,0.00000017989,0.000000070813,0.000000032748,,,2024-11-18
45,121,Rh,94,241,Pu,0,0.000000063455,0.000000026413,0.000000009136,0.0000000042008,,,2024-11-18
45,122,Rh,94,241,Pu,0,0.00000000071361,0.00000000030207,0.0000000001299,0.000000000059704,,,2024-11-18
46,104,Pd,94,241,Pu,0,0,0,0,0,,,2024-11-18
46,105,Pd,94,241,Pu,0,0.0000000000017188,0.00000000000065956,0,0,,,2024-11-18
46,106,Pd,94,241,Pu,0,0.00000000021387,0.000000000088222,0.000000000078756,0.00000000002942,,,2024-11-18
46,107,Pd,94,241,Pu,0,0.0000000061896,0.0000000023005,0.0000000022676,0.00000000084623,,,2024-11-18
46,107,Pd,94,241,Pu,2,0.000000011632,0.0000000043234,0.0000000049841,0.00000000186,,,2024-11-18
46,108,Pd,94,241,Pu,0,0.00000081662,0.00000030682,0.00000033171,0.00000013467,,,2024-11-18
46,109,Pd,94,241,Pu,0,0.0000041339,0.0000015799,0.0000014075,0.00000067653,,,2024-11-18
46,109,Pd,94,241,Pu,2,0.0000077691,0.0000029692,0.0000030937,0.000001487,,,2024-11-18
46,110,Pd,94,241,Pu,0,0.0000019583,0.00000076764,0.0000010288,0.00000060465,,,2024-11-18
46,111,Pd,94,241,Pu,0,0.0000001592,0.000000063681,0.00000021381,0.00000011085,,,2024-11-18
46,111,Pd,94,241,Pu,2,0.00000029919,0.00000011968,0.00000046995,0.00000024366,,,2024-11-18
46,112,Pd,94,241,Pu,0,0.00000016832,0.000000069025,0.00000040704,0.00000020207,,,2024-11-18
46,113,Pd,94,241,Pu,0,0.0000087076,0.0000079481,0.000018812,0.0000097924,,,2024-11-18
46,113,Pd,94,241,Pu,2,0.000021021,0.000019188,0.000052636,0.000027399,,,2024-11-18
46,114,Pd,94,241,Pu,0,0.00016751,0.00012987,0.00020486,0.00010199,,,2024-11-18
46,115,Pd,94,241,Pu,0,0.00014946,0.000087919,0.000098322,0.000041392,,,2024-11-18
46,115,Pd,94,241,Pu,1,0.00028089,0.00016523,0.00021611,0.000090978,,,2024-11-18
46,116,Pd,94,241,Pu,0,0.00058577,0.0002623,0.00029125,0.00010311,,,2024-11-18
46,117,Pd,94,241,Pu,0,0.00016947,0.000067529,0.000057008,0.000019618,,,2024-11-18
46,117,Pd,94,241,Pu,-2,0.00031849,0.00012691,0.0001253,0.000043119,,,2024-11-18
46,118,Pd,94,241,Pu,0,0.00025655,0.00010959,0.000079127,0.000030834,,,2024-11-18
46,119,Pd,94,241,Pu,0,0.000094788,0.000045832,0.000025584,0.000011369,,,2024-11-18
46,120,Pd,94,241,Pu,0,0.000049758,0.000022803,0.000010541,0.0000047232,,,2024-11-18
46,121,Pd,94,241,Pu,0,0.00002285,0.0000093735,0.0000036949,0.0000016838,,,2024-11-18
46,122,Pd,94,241,Pu,0,0.0000015119,0.00000063945,0.00000030243,0.00000013893,,,2024-11-18
46,123,Pd,94,241,Pu,0,0.00000016337,0.000000069088,0.000000039147,0.000000017686,,,2024-11-18
46,124,Pd,94,241,Pu,0,0.0000000089981,0.000000003863,0.0000000025476,0.0000000011476,,,2024-11-18
47,108,Ag,94,241,Pu,0,0.000000000014422,0.0000000000054185,0.0000000000039211,0.0000000000015919,,,2024-11-18
47,108,Ag,94,241,Pu,2,0.00000000003378,0.000000000012692,0.000000000010688,0.0000000000043391,,,2024-11-18
47,109,Ag,94,241,Pu,0,0.00000000037076,0.00000000014176,0.000000000093631,0.000000000044976,,,2024-11-18
47,109,Ag,94,241,Pu,1,0.0000000024253,0.00000000092734,0.00000000070323,0.0000000003378,,,2024-11-18
47,110,Ag,94,241,Pu,0,0.000000000001368,0.00000000000053632,,,,,2024-11-18
47,110,Ag,94,241,Pu,2,0.0000000000032043,0.0000000000012562,0.0000000000017556,0.0000000000010317,,,2024-11-18
47,111,Ag,94,241,Pu,0,0.00000000000014045,0.000000000000056183,0.00000000000018543,0.000000000000096135,,,2024-11-18
47,111,Ag,94,241,Pu,1,0.00000000000091875,0.00000000000036752,0.0000000000013927,0.00000000000072203,,,2024-11-18
47,112,Ag,94,241,Pu,0,0,0,0,0,,,2024-11-18
47,113,Ag,94,241,Pu,0,0.00000001028,0.0000000094672,0.000000027252,0.00000001427,,,2024-11-18
47,113,Ag,94,241,Pu,1,0.000000067247,0.00000006193,0.00000020468,0.00000010718,,,2024-11-18
